branch,site,coherence,category_variance,rate_category
"(A1, Node1*)",0,2.9571679164469202,2.5669397179714113,c3
"(A1, Node1*)",12,-0.9857237450245657,2.5669397179714113,c3
"(A1, Node1*)",69,2.9571679164312865,2.5669397179714113,c3
"(A1, Node1*)",84,2.957167916432356,2.5669397179714113,c3
"(A1, Node1*)",110,0.9993200973845496,2.5669397179714113,c3
"(A1, Node1*)",116,-0.985723744882377,2.5669397179714113,c3
"(A1, Node1*)",160,-0.9857237450245657,2.5669397179714113,c3
"(A1, Node1*)",300,2.7390285231200404,2.5669397179714113,c3
"(A1, Node1*)",301,2.9274962787737793,2.5669397179714113,c3
"(A1, Node1*)",311,2.9274962787733902,2.5669397179714113,c3
"(A1, Node1*)",333,2.9274962787733343,2.5669397179714113,c3
"(A1, Node1*)",361,-0.9857237450245655,2.5669397179714113,c3
"(A1, Node1*)",396,-0.9857237450278091,2.5669397179714113,c3
"(A1, Node1*)",399,2.7390285209625977,2.5669397179714113,c3
"(A1, Node1*)",436,2.957167916432049,2.5669397179714113,c3
"(A1, Node1*)",462,2.9274962787733334,2.5669397179714113,c3
"(A1, Node1*)",494,-0.9857204263822084,2.5669397179714113,c3
"(A1, Node1*)",509,-0.9857237450220953,2.5669397179714113,c3
"(A1, Node1*)",527,0.9697633995093431,2.5669397179714113,c3
"(A1, Node1*)",541,2.9493111302471173,2.5669397179714113,c3
"(A1, Node1*)",548,2.9571679164313567,2.5669397179714113,c3
"(A1, Node1*)",555,2.6931712671137435,2.5669397179714113,c3
"(A1, Node1*)",590,2.5016304976666714,2.5669397179714113,c3
"(A1, Node1*)",633,2.9571679164346736,2.5669397179714113,c3
"(A1, Node1*)",636,-0.985723745232544,2.5669397179714113,c3
"(A1, Node1*)",641,2.9343974753270814,2.5669397179714113,c3
"(A1, Node1*)",647,-0.2338360498765482,2.5669397179714113,c3
"(A1, Node1*)",659,-0.1508719778497951,2.5669397179714113,c3
"(A1, Node1*)",671,2.8821494137473804,2.5669397179714113,c3
"(A1, Node1*)",704,2.9571679164320934,2.5669397179714113,c3
"(A1, Node1*)",735,2.957167916432051,2.5669397179714113,c3
"(A1, Node1*)",746,2.957167916431381,2.5669397179714113,c3
"(A1, Node1*)",757,-0.9857237450245737,2.5669397179714113,c3
"(A1, Node1*)",770,2.9571679164320925,2.5669397179714113,c3
"(A1, Node1*)",772,2.6931712670364782,2.5669397179714113,c3
"(A1, Node1*)",862,2.7401794577987117,2.5669397179714113,c3
"(A1, Node1*)",876,-0.9857237450246346,2.5669397179714113,c3
"(A1, Node1*)",937,0.9700087390200822,2.5669397179714113,c3
"(A1, Node1*)",948,2.957167916454733,2.5669397179714113,c3
"(A1, Node1*)",954,2.927496278773795,2.5669397179714113,c3
"(A1, Node1*)",969,2.927496278786332,2.5669397179714113,c3
"(A1, Node1*)",986,2.9571679164323545,2.5669397179714113,c3
"(A2, Node1*)",0,2.983856147994637,2.416915406812597,c3
"(A2, Node1*)",12,-0.010486273524011436,2.416915406812597,c3
"(A2, Node1*)",69,2.9838561479887042,2.416915406812597,c3
"(A2, Node1*)",84,2.98385614798911,2.416915406812597,c3
"(A2, Node1*)",110,1.909852887686975,2.416915406812597,c3
"(A2, Node1*)",116,-0.010486280464771791,2.416915406812597,c3
"(A2, Node1*)",160,-0.01048627352400433,2.416915406812597,c3
"(A2, Node1*)",300,2.8981384403419823,2.416915406812597,c3
"(A2, Node1*)",301,2.972544328833269,2.416915406812597,c3
"(A2, Node1*)",311,2.972544328833121,2.416915406812597,c3
"(A2, Node1*)",333,2.9725443288331,2.416915406812597,c3
"(A2, Node1*)",361,-0.010486273524021974,2.416915406812597,c3
"(A2, Node1*)",396,-0.010486273348995878,2.416915406812597,c3
"(A2, Node1*)",399,2.8981384394640615,2.416915406812597,c3
