branch,site,coherence,category_variance,rate_category
"(A1, Node1*)",3,0.8169994061444504,2.627420586841407,c1
"(A1, Node1*)",5,2.964584203839446,2.627420586841407,c1
"(A1, Node1*)",6,2.9645696426311137,2.627420586841407,c1
"(A1, Node1*)",11,2.9645696426311137,2.627420586841407,c1
"(A1, Node1*)",13,2.9645696426436143,2.627420586841407,c1
"(A1, Node1*)",15,2.9645696426311785,2.627420586841407,c1
"(A1, Node1*)",16,2.9645696426311146,2.627420586841407,c1
"(A1, Node1*)",20,2.9418224527979713,2.627420586841407,c1
"(A1, Node1*)",21,2.9645696426436143,2.627420586841407,c1
"(A1, Node1*)",22,2.9645696426311163,2.627420586841407,c1
"(A1, Node1*)",23,0.7962610457166504,2.627420586841407,c1
"(A1, Node1*)",25,0.9761363108256874,2.627420586841407,c1
"(A1, Node1*)",27,2.9567106233989473,2.627420586841407,c1
"(A1, Node1*)",28,-0.988194734613149,2.627420586841407,c1
"(A1, Node1*)",29,2.9645842038394465,2.627420586841407,c1
"(A1, Node1*)",34,2.9493051626026427,2.627420586841407,c1
"(A1, Node1*)",35,2.960729624828917,2.627420586841407,c1
"(A1, Node1*)",37,2.9645696426311123,2.627420586841407,c1
"(A1, Node1*)",38,2.9644124901383617,2.627420586841407,c1
"(A1, Node1*)",39,2.9645696426311154,2.627420586841407,c1
"(A1, Node1*)",44,2.96456964263114,2.627420586841407,c1
"(A1, Node1*)",46,-0.9881876748678761,2.627420586841407,c1
"(A1, Node1*)",47,2.9645696426311146,2.627420586841407,c1
"(A1, Node1*)",48,2.9645842037907473,2.627420586841407,c1
"(A1, Node1*)",49,2.959399213509984,2.627420586841407,c1
"(A1, Node1*)",51,2.96456964263114,2.627420586841407,c1
"(A1, Node1*)",52,2.964569642631143,2.627420586841407,c1
"(A1, Node1*)",53,0.8173312235501878,2.627420586841407,c1
"(A1, Node1*)",57,2.9645696426311123,2.627420586841407,c1
"(A1, Node1*)",58,2.96458420383941,2.627420586841407,c1
"(A1, Node1*)",63,2.9645842038394457,2.627420586841407,c1
"(A1, Node1*)",64,2.9645842038394448,2.627420586841407,c1
"(A1, Node1*)",65,2.9645696426311146,2.627420586841407,c1
"(A1, Node1*)",71,2.9645696426311137,2.627420586841407,c1
"(A1, Node1*)",72,0.9758621657725288,2.627420586841407,c1
"(A1, Node1*)",73,2.9645696426311132,2.627420586841407,c1
"(A1, Node1*)",75,2.964350357498516,2.627420586841407,c1
"(A1, Node1*)",77,2.9645696426436143,2.627420586841407,c1
"(A1, Node1*)",79,2.9645696426311177,2.627420586841407,c1
"(A1, Node1*)",83,2.9645842038394474,2.627420586841407,c1
"(A1, Node1*)",86,0.9761363108256873,2.627420586841407,c1
"(A1, Node1*)",90,2.964569642631138,2.627420586841407,c1
"(A1, Node1*)",92,2.9645696426318984,2.627420586841407,c1
"(A1, Node1*)",93,0.9758621657729494,2.627420586841407,c1
"(A1, Node1*)",95,2.76854082310164,2.627420586841407,c1
"(A1, Node1*)",96,2.76696166652465,2.627420586841407,c1
"(A1, Node1*)",98,2.9645842038388563,2.627420586841407,c1
"(A1, Node1*)",99,2.9645696426311146,2.627420586841407,c1
"(A1, Node1*)",104,2.964569642631117,2.627420586841407,c1
"(A1, Node1*)",105,2.9645696426311146,2.627420586841407,c1
"(A1, Node1*)",109,0.8169994061444504,2.627420586841407,c1
"(A1, Node1*)",112,2.9593992142872727,2.627420586841407,c1
"(A1, Node1*)",113,2.9645842038392587,2.627420586841407,c1
"(A1, Node1*)",118,2.7599384764249923,2.627420586841407,c1
"(A1, Node1*)",121,2.964569642642867,2.627420586841407,c1
"(A1, Node1*)",122,2.9606800013058123,2.627420586841407,c1
"(A1, Node1*)",123,0.8167610670877681,2.627420586841407,c1
"(A1, Node1*)",127,2.9642335963598776,2.627420586841407,c1
"(A1, Node1*)",129,2.9645696426311146,2.627420586841407,c1
"(A1, Node1*)",130,2.964360943972673,2.627420586841407,c1
"(A1, Node1*)",132,-0.9881909838816187,2.627420586841407,c1
"(A1, Node1*)",139,2.9418224527979713,2.627420586841407,c1
"(A1, Node1*)",140,2.9645842038394457,2.627420586841407,c1
"(A1, Node1*)",147,2.9645696426436148,2.627420586841407,c1
"(A1, Node1*)",148,2.964569642631113,2.627420586841407,c1
"(A1, Node1*)",149,2.964569642642867,2.627420586841407,c1
"(A1, Node1*)",151,2.9645696426311137,2.627420586841407,c1
"(A1, Node1*)",162,2.964584203303217,2.627420586841407,c1
"(A1, Node1*)",163,2.958121198446541,2.627420586841407,c1
"(A1, Node1*)",165,2.9645696426311208,2.627420586841407,c1
"(A1, Node1*)",168,0.8173312237474751,2.627420586841407,c1
"(A1, Node1*)",174,2.96456964263114,2.627420586841407,c1
"(A1, Node1*)",176,-0.8965966947600028,2.627420586841407,c1
"(A1, Node1*)",177,2.964360943972673,2.627420586841407,c1
"(A1, Node1*)",178,2.945794551699404,2.627420586841407,c1
"(A1, Node1*)",179,2.964412490138361,2.627420586841407,c1
"(A1, Node1*)",181,2.722235040830694,2.627420586841407,c1
"(A1, Node1*)",185,2.9607296248289177,2.627420586841407,c1
"(A1, Node1*)",186,2.964569642631114,2.627420586841407,c1
"(A1, Node1*)",188,0.8167610670877691,2.627420586841407,c1
"(A1, Node1*)",189,2.9645696426317136,2.627420586841407,c1
"(A1, Node1*)",192,2.964569642631113,2.627420586841407,c1
"(A1, Node1*)",198,2.9645696426311785,2.627420586841407,c1
"(A1, Node1*)",200,2.964569642631113,2.627420586841407,c1
"(A1, Node1*)",202,2.7685408231017896,2.627420586841407,c1
"(A1, Node1*)",203,2.9645696426311194,2.627420586841407,c1
"(A1, Node1*)",204,-0.9877164693444116,2.627420586841407,c1
"(A1, Node1*)",207,2.9645696426311137,2.627420586841407,c1
"(A1, Node1*)",209,2.7655557481175626,2.627420586841407,c1
"(A1, Node1*)",214,2.96456964263114,2.627420586841407,c1
"(A1, Node1*)",215,0.9940229015571118,2.627420586841407,c1
"(A1, Node1*)",221,2.964569642631139,2.627420586841407,c1
"(A1, Node1*)",226,2.9593992142852983,2.627420586841407,c1
"(A1, Node1*)",227,2.960680001305811,2.627420586841407,c1
"(A1, Node1*)",229,0.9761363108256874,2.627420586841407,c1
"(A1, Node1*)",231,2.9593992127996733,2.627420586841407,c1
"(A1, Node1*)",235,2.9607296248289185,2.627420586841407,c1
"(A1, Node1*)",238,2.964569642631113,2.627420586841407,c1
"(A1, Node1*)",241,2.722235040850813,2.627420586841407,c1
"(A1, Node1*)",242,0.8167610670877691,2.627420586841407,c1
"(A1, Node1*)",243,2.9645696426311146,2.627420586841407,c1
"(A1, Node1*)",245,2.964388883842579,2.627420586841407,c1
"(A1, Node1*)",247,2.9645696426317136,2.627420586841407,c1
"(A1, Node1*)",248,2.9606524621482264,2.627420586841407,c1
"(A1, Node1*)",249,2.9567106233989473,2.627420586841407,c1
"(A1, Node1*)",251,2.964360943972775,2.627420586841407,c1
"(A1, Node1*)",255,2.964584203839446,2.627420586841407,c1
"(A1, Node1*)",257,0.9758621657725302,2.627420586841407,c1
"(A1, Node1*)",258,2.9645696426311177,2.627420586841407,c1
"(A1, Node1*)",261,2.9644808564654355,2.627420586841407,c1
"(A1, Node1*)",262,2.9645842038392587,2.627420586841407,c1
"(A1, Node1*)",263,2.964569642631113,2.627420586841407,c1
"(A1, Node1*)",266,2.96458420383926,2.627420586841407,c1
"(A1, Node1*)",271,2.964480858953312,2.627420586841407,c1
"(A1, Node1*)",273,2.9645696426311137,2.627420586841407,c1
"(A1, Node1*)",274,2.9607296248289017,2.627420586841407,c1
"(A1, Node1*)",276,2.9645696426313513,2.627420586841407,c1
"(A1, Node1*)",278,2.964569642631143,2.627420586841407,c1
"(A1, Node1*)",279,2.9645696426311137,2.627420586841407,c1
"(A1, Node1*)",281,0.8167610670877689,2.627420586841407,c1
"(A1, Node1*)",286,2.96443986369239,2.627420586841407,c1
"(A1, Node1*)",287,2.9645696426311785,2.627420586841407,c1
"(A1, Node1*)",294,2.7222350408278744,2.627420586841407,c1
"(A1, Node1*)",295,2.964569642631114,2.627420586841407,c1
"(A1, Node1*)",297,2.9645696426311137,2.627420586841407,c1
"(A1, Node1*)",298,2.964569642643614,2.627420586841407,c1
"(A1, Node1*)",302,2.9645696426311146,2.627420586841407,c1
"(A1, Node1*)",304,2.964569642631113,2.627420586841407,c1
"(A1, Node1*)",305,2.9645696426311123,2.627420586841407,c1
"(A1, Node1*)",307,2.7222350408278757,2.627420586841407,c1
"(A1, Node1*)",308,2.9645696426311137,2.627420586841407,c1
"(A1, Node1*)",310,-0.9881909838816187,2.627420586841407,c1
"(A1, Node1*)",314,2.7258042417419115,2.627420586841407,c1
"(A1, Node1*)",315,0.9761363108256871,2.627420586841407,c1
"(A1, Node1*)",316,2.964584203839419,2.627420586841407,c1
"(A1, Node1*)",317,2.9645696426311123,2.627420586841407,c1
"(A1, Node1*)",319,0.9956215480396393,2.627420586841407,c1
"(A1, Node1*)",321,2.960729624828917,2.627420586841407,c1
"(A1, Node1*)",323,2.964584203839334,2.627420586841407,c1
"(A1, Node1*)",324,2.964569642631114,2.627420586841407,c1
"(A1, Node1*)",325,2.768540714559678,2.627420586841407,c1
"(A1, Node1*)",327,2.964569642631114,2.627420586841407,c1
"(A1, Node1*)",329,2.964584203839407,2.627420586841407,c1
"(A1, Node1*)",330,2.964584203839444,2.627420586841407,c1
"(A1, Node1*)",331,2.96448085895331,2.627420586841407,c1
"(A1, Node1*)",334,2.9645696426311137,2.627420586841407,c1
"(A1, Node1*)",337,0.9761363108256871,2.627420586841407,c1
"(A1, Node1*)",340,2.96456964263114,2.627420586841407,c1
"(A1, Node1*)",342,2.964584203839443,2.627420586841407,c1
"(A1, Node1*)",343,2.964584203831069,2.627420586841407,c1
"(A1, Node1*)",344,2.9645696426311776,2.627420586841407,c1
"(A1, Node1*)",345,2.9645696426444093,2.627420586841407,c1
"(A1, Node1*)",347,2.9606524621482264,2.627420586841407,c1
"(A1, Node1*)",348,2.9645696426311123,2.627420586841407,c1
"(A1, Node1*)",351,0.8173312237474761,2.627420586841407,c1
"(A1, Node1*)",352,2.9644398636923897,2.627420586841407,c1
"(A1, Node1*)",353,2.960652462148226,2.627420586841407,c1
"(A1, Node1*)",354,2.9645696426311146,2.627420586841407,c1
"(A1, Node1*)",355,2.9645842038394465,2.627420586841407,c1
"(A1, Node1*)",359,2.964350357498515,2.627420586841407,c1
"(A1, Node1*)",360,2.9645696426311137,2.627420586841407,c1
"(A1, Node1*)",365,2.9645842038394474,2.627420586841407,c1
"(A1, Node1*)",366,2.9645696426311137,2.627420586841407,c1
"(A1, Node1*)",373,2.960729624828845,2.627420586841407,c1
"(A1, Node1*)",375,2.9645696426311123,2.627420586841407,c1
"(A1, Node1*)",378,2.9402341458272594,2.627420586841407,c1
"(A1, Node1*)",379,2.964569642631114,2.627420586841407,c1
"(A1, Node1*)",380,2.9645842038394457,2.627420586841407,c1
"(A1, Node1*)",382,2.958121198446541,2.627420586841407,c1
"(A1, Node1*)",383,2.9606524621482277,2.627420586841407,c1
"(A1, Node1*)",385,0.9761363108256871,2.627420586841407,c1
"(A1, Node1*)",386,2.9644398636923897,2.627420586841407,c1
"(A1, Node1*)",387,2.964569642631113,2.627420586841407,c1
"(A1, Node1*)",390,2.9645842038394434,2.627420586841407,c1
"(A1, Node1*)",393,0.8167610670877685,2.627420586841407,c1
"(A1, Node1*)",394,2.9645842038394457,2.627420586841407,c1
"(A1, Node1*)",398,2.9645696426311123,2.627420586841407,c1
"(A1, Node1*)",400,2.964584203839423,2.627420586841407,c1
"(A1, Node1*)",407,2.9645696426311137,2.627420586841407,c1
"(A1, Node1*)",410,0.6709332068717702,2.627420586841407,c1
"(A1, Node1*)",413,2.9645842038394052,2.627420586841407,c1
"(A1, Node1*)",415,2.9645696426311137,2.627420586841407,c1
"(A1, Node1*)",417,2.964569642631114,2.627420586841407,c1
"(A1, Node1*)",418,2.723833701905593,2.627420586841407,c1
"(A1, Node1*)",419,2.964569642631139,2.627420586841407,c1
"(A1, Node1*)",424,0.9758621657725286,2.627420586841407,c1
"(A1, Node1*)",426,2.9645842038310697,2.627420586841407,c1
"(A1, Node1*)",427,2.964569642631898,2.627420586841407,c1
"(A1, Node1*)",428,2.9645842038394457,2.627420586841407,c1
"(A1, Node1*)",443,2.9645842038394243,2.627420586841407,c1
"(A1, Node1*)",447,0.8173312237474761,2.627420586841407,c1
"(A1, Node1*)",449,2.960680001305812,2.627420586841407,c1
"(A1, Node1*)",450,2.960729624780482,2.627420586841407,c1
"(A1, Node1*)",456,2.9645696426428674,2.627420586841407,c1
"(A1, Node1*)",457,2.964569642631139,2.627420586841407,c1
"(A1, Node1*)",458,2.9643609439726717,2.627420586841407,c1
"(A1, Node1*)",459,2.723833701905595,2.627420586841407,c1
"(A1, Node1*)",460,2.9593992142833896,2.627420586841407,c1
"(A1, Node1*)",465,2.964584203839446,2.627420586841407,c1
"(A1, Node1*)",467,2.964569642631114,2.627420586841407,c1
"(A1, Node1*)",473,0.8167610670877685,2.627420586841407,c1
"(A1, Node1*)",474,2.9645696426311123,2.627420586841407,c1
"(A1, Node1*)",477,2.9645696426311146,2.627420586841407,c1
"(A1, Node1*)",481,2.9645842038300074,2.627420586841407,c1
"(A1, Node1*)",483,2.9493051626033626,2.627420586841407,c1
"(A1, Node1*)",485,2.964569642631114,2.627420586841407,c1
"(A1, Node1*)",486,2.9645842038392587,2.627420586841407,c1
"(A1, Node1*)",487,2.964584203830007,2.627420586841407,c1
"(A1, Node1*)",491,2.7222350408279916,2.627420586841407,c1
"(A1, Node1*)",492,2.964350357498516,2.627420586841407,c1
"(A1, Node1*)",496,2.964569642631113,2.627420586841407,c1
"(A1, Node1*)",498,2.964569642631113,2.627420586841407,c1
"(A1, Node1*)",499,0.8167610670877682,2.627420586841407,c1
"(A1, Node1*)",502,2.9645696426311137,2.627420586841407,c1
"(A1, Node1*)",503,2.964569642631139,2.627420586841407,c1
"(A1, Node1*)",506,2.9645696426311146,2.627420586841407,c1
"(A1, Node1*)",508,2.964584203832483,2.627420586841407,c1
"(A1, Node1*)",515,2.9645696426311425,2.627420586841407,c1
"(A1, Node1*)",517,2.9645842038394457,2.627420586841407,c1
"(A1, Node1*)",518,2.964584203839431,2.627420586841407,c1
"(A1, Node1*)",519,2.9645696426311123,2.627420586841407,c1
"(A1, Node1*)",520,2.964569642631114,2.627420586841407,c1
"(A1, Node1*)",521,2.7556963050916554,2.627420586841407,c1
"(A1, Node1*)",522,2.9645842038394474,2.627420586841407,c1
"(A1, Node1*)",524,2.9645842038392587,2.627420586841407,c1
"(A1, Node1*)",526,2.9644398636923914,2.627420586841407,c1
"(A1, Node1*)",528,2.960652462148226,2.627420586841407,c1
"(A1, Node1*)",529,2.9644398636923897,2.627420586841407,c1
"(A1, Node1*)",530,2.9645696426311123,2.627420586841407,c1
"(A1, Node1*)",531,2.722235043061321,2.627420586841407,c1
"(A1, Node1*)",533,2.589796617331192,2.627420586841407,c1
"(A1, Node1*)",535,2.9645842038394457,2.627420586841407,c1
"(A1, Node1*)",536,2.9645696426311137,2.627420586841407,c1
"(A1, Node1*)",537,2.964569642631162,2.627420586841407,c1
"(A1, Node1*)",542,2.964569642631114,2.627420586841407,c1
"(A1, Node1*)",545,2.96456964263114,2.627420586841407,c1
"(A1, Node1*)",547,2.9645696426311394,2.627420586841407,c1
"(A1, Node1*)",553,2.9643888838425783,2.627420586841407,c1
"(A1, Node1*)",556,2.9645696426311146,2.627420586841407,c1
"(A1, Node1*)",557,2.964569642631351,2.627420586841407,c1
"(A1, Node1*)",558,2.725804241741912,2.627420586841407,c1
"(A1, Node1*)",559,2.9645842038300065,2.627420586841407,c1
"(A1, Node1*)",560,2.9645696426311177,2.627420586841407,c1
"(A1, Node1*)",561,2.9645842038394448,2.627420586841407,c1
"(A1, Node1*)",563,2.964569642631139,2.627420586841407,c1
"(A1, Node1*)",565,2.9645696426311137,2.627420586841407,c1
"(A1, Node1*)",568,2.9645696426311403,2.627420586841407,c1
"(A1, Node1*)",569,-0.9881876748678761,2.627420586841407,c1
"(A1, Node1*)",570,2.96456964263114,2.627420586841407,c1
"(A1, Node1*)",571,2.9645696426311767,2.627420586841407,c1
"(A1, Node1*)",576,0.9758621657725286,2.627420586841407,c1
"(A1, Node1*)",577,2.964569642631115,2.627420586841407,c1
"(A1, Node1*)",581,2.964569642642867,2.627420586841407,c1
"(A1, Node1*)",589,2.7222350408303795,2.627420586841407,c1
"(A1, Node1*)",591,2.9645696426311123,2.627420586841407,c1
"(A1, Node1*)",592,2.964569642631114,2.627420586841407,c1
"(A1, Node1*)",593,2.7238337019055936,2.627420586841407,c1
"(A1, Node1*)",594,2.9643609439726726,2.627420586841407,c1
"(A1, Node1*)",595,2.9645696426311123,2.627420586841407,c1
"(A1, Node1*)",597,2.96456964263135,2.627420586841407,c1
"(A1, Node1*)",600,0.9758621657733559,2.627420586841407,c1
"(A1, Node1*)",601,2.9645842038394425,2.627420586841407,c1
"(A1, Node1*)",602,2.9645696426311123,2.627420586841407,c1
"(A1, Node1*)",605,2.9645842038394252,2.627420586841407,c1
"(A1, Node1*)",607,2.96443986369239,2.627420586841407,c1
"(A1, Node1*)",610,2.9645842038394457,2.627420586841407,c1
"(A1, Node1*)",618,2.964584203839446,2.627420586841407,c1
"(A1, Node1*)",620,2.964480858953314,2.627420586841407,c1
"(A1, Node1*)",622,2.768540823101791,2.627420586841407,c1
"(A1, Node1*)",623,2.9645696426311123,2.627420586841407,c1
"(A1, Node1*)",624,2.964569642631115,2.627420586841407,c1
"(A1, Node1*)",625,2.9645696426311146,2.627420586841407,c1
"(A1, Node1*)",627,0.7625632897664691,2.627420586841407,c1
"(A1, Node1*)",632,2.9645842038394474,2.627420586841407,c1
"(A1, Node1*)",635,2.964569642642867,2.627420586841407,c1
"(A1, Node1*)",640,2.9644401553761695,2.627420586841407,c1
"(A1, Node1*)",645,2.964569642642868,2.627420586841407,c1
"(A1, Node1*)",646,0.8173312237474768,2.627420586841407,c1
"(A1, Node1*)",652,2.9645842038312664,2.627420586841407,c1
"(A1, Node1*)",655,2.9402341372611263,2.627420586841407,c1
"(A1, Node1*)",658,2.964584203831101,2.627420586841407,c1
"(A1, Node1*)",661,2.963710187717502,2.627420586841407,c1
"(A1, Node1*)",663,0.816761067087769,2.627420586841407,c1
