branch,site,coherence,category_variance,rate_category
"(A1, Node1*)",1,2.952094161651448,1.8785952098443972,c4
"(A1, Node1*)",2,2.951886839999745,1.8785952098443972,c4
"(A1, Node1*)",4,2.951714507592039,1.8785952098443972,c4
"(A1, Node1*)",8,2.952094161685862,1.8785952098443972,c4
"(A1, Node1*)",9,1.380991278182871,1.8785952098443972,c4
"(A1, Node1*)",10,2.1655751779896613,1.8785952098443972,c4
"(A1, Node1*)",14,-0.9840291928286646,1.8785952098443972,c4
"(A1, Node1*)",17,2.657381055706685,1.8785952098443972,c4
"(A1, Node1*)",24,2.6722095027821644,1.8785952098443972,c4
"(A1, Node1*)",26,0.4334003673224264,1.8785952098443972,c4
"(A1, Node1*)",30,-0.15181657829546724,1.8785952098443972,c4
"(A1, Node1*)",36,-0.2211636489160565,1.8785952098443972,c4
"(A1, Node1*)",41,-0.04220212825802494,1.8785952098443972,c4
"(A1, Node1*)",42,2.9333112983276357,1.8785952098443972,c4
"(A1, Node1*)",43,-0.8334212258285723,1.8785952098443972,c4
"(A1, Node1*)",54,0.7952359177785538,1.8785952098443972,c4
"(A1, Node1*)",56,2.9081493684160176,1.8785952098443972,c4
"(A1, Node1*)",59,2.9520941616513077,1.8785952098443972,c4
"(A1, Node1*)",62,0.9657435907307457,1.8785952098443972,c4
"(A1, Node1*)",66,2.6019266879858725,1.8785952098443972,c4
"(A1, Node1*)",67,2.6734696771119006,1.8785952098443972,c4
"(A1, Node1*)",68,0.7954067372917544,1.8785952098443972,c4
"(A1, Node1*)",70,0.5421829091084094,1.8785952098443972,c4
"(A1, Node1*)",76,0.035318438212200876,1.8785952098443972,c4
"(A1, Node1*)",78,1.8664216662534734,1.8785952098443972,c4
"(A1, Node1*)",81,2.246607869434815,1.8785952098443972,c4
"(A1, Node1*)",82,0.7447424747266733,1.8785952098443972,c4
"(A1, Node1*)",87,2.9467452144188555,1.8785952098443972,c4
"(A1, Node1*)",88,0.7954067374072221,1.8785952098443972,c4
"(A1, Node1*)",89,1.2468695120877076,1.8785952098443972,c4
"(A1, Node1*)",91,0.9676164662117901,1.8785952098443972,c4
"(A1, Node1*)",94,2.672209506689265,1.8785952098443972,c4
"(A1, Node1*)",97,2.715956793963115,1.8785952098443972,c4
"(A1, Node1*)",100,2.7228877183779217,1.8785952098443972,c4
"(A1, Node1*)",101,0.7903050601910908,1.8785952098443972,c4
"(A1, Node1*)",102,2.7593837899338953,1.8785952098443972,c4
"(A1, Node1*)",103,2.7228877183315676,1.8785952098443972,c4
"(A1, Node1*)",106,2.9448194910528662,1.8785952098443972,c4
"(A1, Node1*)",107,1.682909255436086,1.8785952098443972,c4
"(A1, Node1*)",108,1.0560466603231051,1.8785952098443972,c4
"(A1, Node1*)",111,2.7228877183280433,1.8785952098443972,c4
"(A1, Node1*)",114,-0.9840366652267357,1.8785952098443972,c4
"(A1, Node1*)",115,-0.8537965961277991,1.8785952098443972,c4
"(A1, Node1*)",117,2.9265838385448015,1.8785952098443972,c4
"(A1, Node1*)",119,2.7090147427514877,1.8785952098443972,c4
"(A1, Node1*)",120,0.9657435914977295,1.8785952098443972,c4
"(A1, Node1*)",124,2.9518596586332464,1.8785952098443972,c4
"(A1, Node1*)",125,2.7241645248342907,1.8785952098443972,c4
"(A1, Node1*)",126,1.249140565671722,1.8785952098443972,c4
"(A1, Node1*)",128,0.5783544326402906,1.8785952098443972,c4
"(A1, Node1*)",133,0.5421828892079223,1.8785952098443972,c4
"(A1, Node1*)",134,2.9520941616530254,1.8785952098443972,c4
"(A1, Node1*)",135,0.7070468350222849,1.8785952098443972,c4
"(A1, Node1*)",137,2.6749203353482542,1.8785952098443972,c4
"(A1, Node1*)",138,-0.9840291928281236,1.8785952098443972,c4
"(A1, Node1*)",141,0.9669544670047386,1.8785952098443972,c4
"(A1, Node1*)",142,2.946795136425187,1.8785952098443972,c4
