branch,site,coherence,category_variance,rate_category
"(A1, Node1*)",1,0.7817285443992797,0.7609291568856706,single_rate
"(A1, Node1*)",2,0.529348205901319,0.7609291568856706,single_rate
"(A1, Node1*)",3,2.5394529601985747,0.7609291568856706,single_rate
"(A1, Node1*)",4,0.376289762794692,0.7609291568856706,single_rate
"(A1, Node1*)",5,2.5393192638615587,0.7609291568856706,single_rate
"(A1, Node1*)",6,2.5395969805556544,0.7609291568856706,single_rate
"(A1, Node1*)",7,0.5293470000351566,0.7609291568856706,single_rate
"(A1, Node1*)",8,0.26094058676571347,0.7609291568856706,single_rate
"(A1, Node1*)",9,0.5293482059035666,0.7609291568856706,single_rate
"(A1, Node1*)",10,0.17954855927202668,0.7609291568856706,single_rate
"(A1, Node1*)",11,0.27529284074125415,0.7609291568856706,single_rate
"(A1, Node1*)",12,0.5293482059013617,0.7609291568856706,single_rate
"(A1, Node1*)",13,0.6431001338858803,0.7609291568856706,single_rate
"(A1, Node1*)",14,0.5293470000960359,0.7609291568856706,single_rate
"(A1, Node1*)",15,0.0751210043038806,0.7609291568856706,single_rate
"(A1, Node1*)",16,0.7817285443498365,0.7609291568856706,single_rate
"(A1, Node1*)",17,0.5293470000351566,0.7609291568856706,single_rate
"(A1, Node1*)",18,0.010295070610809552,0.7609291568856706,single_rate
"(A1, Node1*)",19,0.7817300235795908,0.7609291568856706,single_rate
"(A1, Node1*)",20,-0.0003638345922509231,0.7609291568856706,single_rate
"(A1, Node1*)",21,0.7765850898788303,0.7609291568856706,single_rate
"(A1, Node1*)",22,0.5293470000960359,0.7609291568856706,single_rate
"(A1, Node1*)",23,0.007218174218740847,0.7609291568856706,single_rate
"(A1, Node1*)",24,0.37242031669527315,0.7609291568856706,single_rate
"(A1, Node1*)",25,0.7302745969078389,0.7609291568856706,single_rate
"(A1, Node1*)",26,-0.24986773400754383,0.7609291568856706,single_rate
"(A1, Node1*)",27,-0.5537600952154587,0.7609291568856706,single_rate
"(A1, Node1*)",28,2.532900753287537,0.7609291568856706,single_rate
"(A1, Node1*)",29,0.0618282029759454,0.7609291568856706,single_rate
"(A1, Node1*)",30,0.7817321556262169,0.7609291568856706,single_rate
"(A1, Node1*)",31,0.19151275751785848,0.7609291568856706,single_rate
"(A1, Node1*)",32,0.00752310764023625,0.7609291568856706,single_rate
"(A1, Node1*)",33,2.3511365030098625,0.7609291568856706,single_rate
"(A1, Node1*)",34,0.5293402825662272,0.7609291568856706,single_rate
"(A1, Node1*)",35,0.7779390079856765,0.7609291568856706,single_rate
"(A1, Node1*)",36,2.5356456776104466,0.7609291568856706,single_rate
"(A1, Node1*)",37,0.30491962796339506,0.7609291568856706,single_rate
"(A1, Node1*)",38,0.007218001894759802,0.7609291568856706,single_rate
"(A1, Node1*)",39,0.5293227185647791,0.7609291568856706,single_rate
"(A1, Node1*)",40,0.5293470000351567,0.7609291568856706,single_rate
"(A1, Node1*)",41,0.45764764180885986,0.7609291568856706,single_rate
"(A1, Node1*)",42,0.4780198376755593,0.7609291568856706,single_rate
"(A1, Node1*)",43,0.007014781084518453,0.7609291568856706,single_rate
"(A1, Node1*)",44,-0.12904516806506416,0.7609291568856706,single_rate
"(A1, Node1*)",45,0.7817300235795772,0.7609291568856706,single_rate
"(A1, Node1*)",46,0.7635615677381836,0.7609291568856706,single_rate
"(A1, Node1*)",47,0.06182801299260313,0.7609291568856706,single_rate
"(A1, Node1*)",48,0.781728544349755,0.7609291568856706,single_rate
"(A1, Node1*)",49,0.7817321556158244,0.7609291568856706,single_rate
"(A1, Node1*)",50,0.5275378817197182,0.7609291568856706,single_rate
"(A1, Node1*)",51,-0.05549168076509416,0.7609291568856706,single_rate
"(A1, Node1*)",52,0.7817285443497822,0.7609291568856706,single_rate
"(A1, Node1*)",53,0.781730023579597,0.7609291568856706,single_rate
"(A1, Node1*)",54,-0.32798857555129657,0.7609291568856706,single_rate
"(A1, Node1*)",55,0.03903240270341333,0.7609291568856706,single_rate
"(A1, Node1*)",56,2.399834432160707,0.7609291568856706,single_rate
